pdbId,AAA,AEE,DAL,DEI,DII,DN,EF,FI,FR,GM,HG,HP,II,LRE,LVL,MD,MF,MN,NE,NR,NV,NY,RM,YI,label
4YJK:C,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4YJK:D,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4YJK:E,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4YJK:F,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4YQD:A,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4YVG:A,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4YVH:A,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4YX6:A,0,1,0,1,0,4,0,0,3,0,1,1,0,0,0,1,1,0,2,1,0,0,0,1,0
4YX6:B,0,1,0,1,0,4,0,0,3,0,1,1,0,0,0,1,1,0,2,1,0,0,0,1,0
4Z04:A,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4Z19:A,1,0,0,0,0,0,0,0,0,2,1,0,3,0,1,1,0,0,1,0,0,0,1,0,0
4Z1P:A,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4Z1W:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Z9X:A,1,0,0,0,0,0,1,2,1,0,2,1,3,1,0,0,1,0,0,0,0,0,0,2,0
4ZBG:A,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ZCD:A,1,0,0,0,0,0,0,0,1,1,3,0,2,0,0,1,0,0,0,1,0,0,1,0,0
4ZCD:B,1,0,0,0,0,0,0,0,1,1,3,0,2,0,0,1,0,0,0,1,0,0,1,0,0
4ZE8:A,0,0,0,0,1,1,4,0,1,0,0,0,1,0,0,0,2,1,1,2,3,2,1,0,0
4ZE8:B,0,0,0,0,1,1,4,0,1,0,0,0,1,0,0,0,2,1,1,2,3,2,1,0,0
4ZE8:C,0,0,0,0,1,1,4,0,1,0,0,0,1,0,0,0,2,1,1,2,3,2,1,0,0
4ZE8:D,0,0,0,0,1,1,4,0,1,0,0,0,1,0,0,0,2,1,1,2,3,2,1,0,0
4ZED:A,0,0,0,0,1,1,4,0,1,0,0,0,1,0,0,0,2,1,1,2,3,2,1,0,0
4ZG5:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4ZG5:C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4ZG5:D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4ZG5:G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4ZJZ:A,2,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1,0,2,0,0,0,1,0
4ZJZ:B,2,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1,0,2,0,0,0,1,0
4ZOC:A,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,1,0,1,3,2,3,1,1,1,0
4ZOC:B,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,1,0,1,3,2,3,1,1,1,0
4ZOE:A,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,1,0,1,3,2,3,1,1,1,0
4ZOE:B,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,1,0,1,3,2,3,1,1,1,0
4ZRR:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ZYL:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0
4ZYL:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0
5A0L:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
5A0L:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
5A35:A,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5A3A:A,0,0,1,0,0,1,0,2,0,3,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0
5A3B:A,0,0,1,0,0,1,0,2,0,3,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0
5AHK:A,0,0,0,0,1,1,0,2,1,3,0,1,5,0,1,2,0,1,0,1,1,0,1,1,0
5AHK:B,0,0,0,0,1,1,0,2,1,3,0,1,5,0,1,2,0,1,0,1,1,0,1,1,0
5AJB:A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5AJB:B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5AJB:C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5AJC:A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5AJC:B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5AJC:C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5AJG:A,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5B0P:A,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0
5B0P:B,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0
5B0R:A,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0
5B0R:B,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0
5BPH:A,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5BPH:B,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5BPH:C,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5BPH:D,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5BUW:A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5BUW:B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5BUX:A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5BUX:B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5C4Y:A,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5C4Y:B,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5C5D:A,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
5C5D:B,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
5C5D:C,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
5C5D:D,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
5CD2:A,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,1,1,1,0
5CDL:A,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5CDV:A,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5CNW:A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5COH:A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5CP1:A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5CQV:A,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5CQV:B,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5CUO:A,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
5CUO:B,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
5D5P:A,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1,0,1,0,0
5D5P:B,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1,0,1,0,0
5D5P:C,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1,0,1,0,0
5D5P:D,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1,0,1,0,0
5DCL:A,1,0,0,0,0,0,0,4,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,2,0
5DCL:B,1,0,0,0,0,0,0,4,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,2,0
5DCM:A,1,0,0,0,0,0,0,4,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,2,0
5DCM:B,1,0,0,0,0,0,0,4,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,2,0
5DZ9:A,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5EGR:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5EQV:A,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,1,1,1,0,0,1,1,0,2,0
5EUM:A,1,0,0,1,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
5EUM:B,1,0,0,1,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
5F4S:A,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
5F4S:B,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
5F4S:C,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
5F4S:D,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
5F4W:A,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
5F4W:B,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
5F4W:C,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
5F4W:D,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
5F6R:A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5F6R:B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5F7R:A,0,0,0,1,0,0,2,0,1,1,0,0,4,0,0,1,0,1,0,5,2,0,0,1,0
5F7R:E,0,0,0,1,0,0,2,0,1,1,0,0,4,0,0,1,0,1,0,5,2,0,0,1,0
5F7U:A,1,0,0,1,0,5,2,0,1,3,0,1,1,0,0,2,1,3,4,1,4,1,3,3,0
5F7V:A,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,1,2,4,1,3,1,0,1,0
5FAU:A,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5FAU:B,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5FAU:C,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5FAU:D,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5FAV:A,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5FAV:B,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5FAW:A,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5FAW:B,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5FAY:A,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5FAY:B,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5FDA:A,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5FGU:A,1,0,1,1,0,2,1,2,1,1,0,0,1,0,0,0,0,0,3,1,6,2,0,2,0
5G2O:A,0,0,1,1,0,1,1,1,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
5GIQ:A,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5GIU:A,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5GNG:A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5GNG:B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5GOT:A,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
5GUQ:A,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5GUQ:B,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5GUQ:C,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5GUQ:D,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5H7E:A,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5H7F:A,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5H80:A,3,0,1,0,0,0,3,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
5H80:B,3,0,1,0,0,0,3,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
5HD6:A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5HD6:B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5HD6:C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5HD6:D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5HD6:E,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5HD6:F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5HD6:G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5HD6:H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5HJX:A,0,0,1,0,0,2,3,4,0,3,1,0,2,0,0,1,0,2,0,1,2,0,1,1,0
5HJX:B,0,0,1,0,0,2,3,4,0,3,1,0,2,0,0,1,0,2,0,1,2,0,1,1,0
5HJX:C,0,0,1,0,0,2,3,4,0,3,1,0,2,0,0,1,0,2,0,1,2,0,1,1,0
5HJX:D,0,0,1,0,0,2,3,4,0,3,1,0,2,0,0,1,0,2,0,1,2,0,1,1,0
5HJX:E,0,0,1,0,0,2,3,4,0,3,1,0,2,0,0,1,0,2,0,1,2,0,1,1,0
5HJX:F,0,0,1,0,0,2,3,4,0,3,1,0,2,0,0,1,0,2,0,1,2,0,1,1,0
5HL3:A,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,1,0,3,4,0,1,0
5HPO:A,1,0,0,1,0,5,2,0,1,3,0,1,1,0,0,2,1,3,4,1,4,1,3,3,0
5HQH:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
5HSQ:A,3,0,1,0,0,2,1,1,3,1,2,1,2,0,2,0,0,0,0,1,0,2,1,1,0
5HT9:A,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5HT9:B,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5HWJ:A,1,0,0,1,0,1,2,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0
5HWJ:B,1,0,0,1,0,1,2,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0
5HWJ:C,1,0,0,1,0,1,2,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0
5HWJ:D,1,0,0,1,0,1,2,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0
5HWN:A,1,0,0,1,0,1,2,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0
5HWN:B,1,0,0,1,0,1,2,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0
5HWN:C,1,0,0,1,0,1,2,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0
5HWN:D,1,0,0,1,0,1,2,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0
5HX1:A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HX1:B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HX1:C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HX1:D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HX7:A,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,2,0
5HXM:A,1,0,0,1,0,5,2,0,1,3,0,1,1,0,0,2,1,3,4,1,4,1,3,3,0
5HYL:A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HYL:B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HYL:C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HYL:D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HZZ:A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HZZ:B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HZZ:C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HZZ:D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5I00:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5I02:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5I03:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5I06:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5I07:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5I07:B,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5I09:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5I0D:A,1,0,0,1,0,5,2,0,1,3,0,1,1,0,0,2,1,3,4,1,4,1,3,3,0
5I0D:B,1,0,0,1,0,5,2,0,1,3,0,1,1,0,0,2,1,3,4,1,4,1,3,3,0
5I0J:A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5I0J:B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5I0J:C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5I0J:D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5I4K:A,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,2,0
5IFZ:A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5IFZ:B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5IL6:A,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
5IL6:B,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
5J8N:A,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,3,2,1,0,0
5J9M:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5J9N:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5J9O:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5JAI:A,0,0,1,1,0,1,1,1,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
5JAQ:A,0,0,1,1,0,1,1,1,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
5JD8:A,0,0,0,0,1,2,0,0,0,0,1,0,3,0,0,1,0,0,2,2,3,0,0,2,0
5JEZ:A,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0
5JEZ:D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JF0:A,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0
5JF0:D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JF3:A,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0
5JF5:A,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0
5JF6:A,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0
5JF8:A,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0
5JFN:A,1,0,0,0,0,3,0,0,0,2,0,4,2,0,1,1,0,1,0,2,0,1,3,0,0
5JFN:B,1,0,0,0,0,3,0,0,0,2,0,4,2,0,1,1,0,1,0,2,0,1,3,0,0
5JFN:C,1,0,0,0,0,3,0,0,0,2,0,4,2,0,1,1,0,1,0,2,0,1,3,0,0
5JFN:D,1,0,0,0,0,3,0,0,0,2,0,4,2,0,1,1,0,1,0,2,0,1,3,0,0
5JGM:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5JGO:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5JPD:A,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,2,0
5JSV:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5JSW:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5JT5:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5JT6:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5JT7:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5JXQ:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5K0R:A,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,2,1,0,1,0,0
5K1K:A,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,2,1,0,1,0,0
5K1M:A,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,2,1,0,1,0,0
5K1P:A,0,1,0,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
5K1Q:A,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,2,1,0,1,0,0
5K1U:A,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,2,1,0,1,0,0
5K1W:A,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,2,1,0,1,0,0
5K3A:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5K3A:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5K3B:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
5K3B:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
5K3C:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5K3C:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5K3D:A,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5K3D:B,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5K3E:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
5K3E:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0
5K3F:A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5K3F:B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5K5B:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5K87:A,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
5K87:B,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
5K8C:A,0,0,1,0,0,0,3,0,2,2,1,1,1,0,0,4,0,0,1,0,2,0,0,2,0
5KDP:A,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
5KDP:C,0,0,0,1,0,2,1,0,1,4,3,1,2,1,1,1,0,1,2,0,0,1,0,1,0
